rating,title,text,sentiment
2.0,"Fine performance, poor transfer source","This review is of the Arkadia CD, # GA2027, of the 18 January 1941 Metropolitan Opera broadcast of Verdi's OTELLO, with Giovanni Martinelli, Stella Roman and Lawrence Tibbett, conducted by Ettore Panizza, Amazon's ASIN: B00004UECD, which I include since these reviews are mixed with those of other editions and performances.  While for vocal quality not the best of Martinelli's four broadcasts of the work, it is still compelling, and has Stella Roman as Desdemona, a popular artist at the Met in the 1940s.  But Arkadia's source was seriously flawed with digital mistracking noise, especially in the last act, which is why I rate it down to 2-stars.<br /><br />This is certainly an exciting performance, energetically led by Ettore Panizza.  Martinelli may be having more vocal trouble than in his earlier broadcasts, but it remains a dramatically committed portrayal.  Tibbett's vocal problems were well known; he had cancelled all performances for several months after suffering some damage due to a ""throat infection,"" returning to the Met only a couple weeks before this broadcast.  While lacking the ease he once had in the more-dramatic passages, his voice retains its characteristic resonance, and he is fine in more-lyrical parts like ""Era la notte.""  Stella Roman sings some beautiful high notes, and does a few strange things at other times, but as usual with sopranos singing Desdemona, she is at her best in the last-act arias.  And for once the effect of the string basses at Otello's entrance is not ruined; the audience refrains from applauding after the ""Ave Maria.""<br /><br />Sound quality from the original transcriptions is fairly good with reasonably wide frequency range and little surface noise, though the tape transfer introduced a few dropouts and small glitches where splices were made to eliminate noise or join transcription sides.  Unfortunately, the immediate source used for this edition had a problem that didn't exist in 1941, digital data loss that sounds like CD mistracking, periodic racket at the rotational speed of the disc, and mostly at higher volume levels.  About four or five crunches per second are heard when this happens.  While the copy I got was ""new"" and factory sealed, the deteriorating plastic disc holder in the case showed it had been sitting around for many years.  I thought it might have been the old CD ""bronzing"" problem, but saw no corrosion of the reflective layer.  To be sure, I found a used copy (cheap!) and the ""mistracking noise"" is in exactly the same places.  There's a small amount on the first disc near the end of Act II, from ""Era la notte"" through most of ""Si, pel ciel"" but it goes away a minute or so before the end of the act.  The second disc has more of the trouble; it starts about 25 minutes into Act III, right before the big ensemble, and gets continually worse through Act IV.<br /><br />The problem doesn't seem unique to Arkadia's edition; one of the 1-star reviews for the Pearl CD (ASIN: B005Z50Q54) mentions what is likely the same issue, if poorly described.  I decided to get a version unlikely to have have any ""digital noise,"" the LP set from Robin Hood Records (see https://www.amazon.com/gp/product/B00FGAQBEI/ref=ppx_yo_dt_b_search_asin_title?ie=UTF8&psc=1 since the ASIN number alone fails to bring it up) which despite the minor clicks and pops of old vinyl pressings was decidedly more satisfactory than Arkadia's CD.  But I don't know of a CD release of this performance without the noise problem.<br /><br />Martinelli and Tibbett were in better vocal shape in their earlier OTELLO broadcasts, including those from 12 February 1938 found on Naxos (ASIN: B0009SQC5U) and from 24 February 1940 in the ""Verdi at the Met"" collection (ASIN: B00DWOUY3Y).  The sound quality of this one from 1941 is preferable in some respects, if distant microphone placement still kept ""Esultate!"" from having the impact it should.  The dramatic intensity makes this performance worth hearing, though with the transfer issues of Arkadia's edition I'd suggest looking for a copy at a low price.",0
5.0,Fine Art,"Years ago when I had a very fine turntable and tone arm system, I found the LP album set of Krigbaum's wonderful organ version of The Art of the Fugue. For a long time I have tried to find this recording on a CD to no avail. Then the last time I started looking, this CD was available and I grabbed it. It's hard to say if the CD matches the wonderful fidelity of the LP played on fine equipment, but it sounds wonderful to me and I'm delighted to have it.",1
5.0,Five Stars,Perfect. As described. Thank you,1
4.0,Under rated release from Wings,"As McCartney began his solo career, he released &quot;McCartney&quot; and &quot;Ram,&quot; two of the best albums of his career, and two of the best home produced records of all time. Its no wonder then, that when this album was released, fans and critics were dumbfounded. Often hailed as one of Macca's worst records, &quot;Wild Life&quot; is odd, built on jams and riffs, and contains trite lyrics. But it is important to remember: McCartney wanted to form a gold-old-fashioned touring band. Here it sounds like the members of that band got together in a living room or garage, drank a few beers, and started playing. Only &quot;Tomorrow&quot; and &quot;Dear Friend&quot; really sound calculated, and this record is just fun- Its great to but on in the background one day, or while your driving, but certainly not to sit around and listen to like you would with a Beatles record- this isn't close to a Beatles record. So it is possible to call this a bad record, or to call it what it is: a fun, folky, enjoyable relaxed record which hints at what Wings would accomplish.",1
2.0,I was disappointed in this CD,"I was disappointed in this CD.  I thought it would be a copy of his original gospel albums, but it was not.  There were only a few songs on the CD that I liked or even knew.  It appeared to me that someone just threw some songs together and called it &#34;He Touched Me.&#34;",0
1.0,Garbage music,Saying it's a 70's music explosion is an insult. Trailer park hits&senior citizen home dance a thong would be better.,0
1.0,"Fake as imagine, awful","I know, the price is so good, the quality isn't bad, but I didn't pay for fake copies, I'm so disappointed and I want my money back<br /><br />I have two originals and when you compared I saw the big difference",0
1.0,Warped sound,The sound quality of the cassette was very poor. It is warped sounding and barely listenable.,0
5.0,Five Stars,I love playing this in my classroom!,1
1.0,This is a BOOTLEG,"Yes, it looks fantastic. Kudos to the Russian counterfeit art department. But, this is a bootleg, plain and simple, made up to look like a legitimate Japanese import. Some of the tracks were transferred from noisy vinyl. The ""bonus tracks"" are common and available, in better quality, elsewhere. It's interesting that at one time, Soviet Beatle fans would do anything to get the music, even press the tracks onto exposed X-rays. But, now that the Iron Curtain is no more, Russian bootleggers are flooding the market with substandard product. Why is Amazon even selling this crap? Leave that to eBay.",0
5.0,Five Stars,This is exactly what I needed to fill in my collection.What a find!,1
1.0,One Star,"These are not original recordings, they are a remake.",0
1.0,"Grandma, Don't Sing in Public!","This is a sad cash-in.  The accompanist is an accomplished pianist, and the backup singers (maybe four of them) are OK.  But every song is arranged the same way:  The lead singer takes off and the backups chime in on the chorus.  The problem is this:  The female lead singer sounds like your Aunt Mabel or Grandma.  She can carry a tune, but every song is belted at the same volume and our poor lead singer grabs a breath wherever she can, in the middle of a phrase or what-have-you.  Do not expect performances worth paying to hear.",0
4.0,Satisfied customer.,Delivered quickly and as advertised. Satisfied customer.,1
5.0,This is a beautiful CD - all of its songs are just fantastic ...,This is a beautiful CD - all of its songs are just fantastic and they couldn't be sung better than by Hvorostovsky.,1
2.0,Music was just horrible recordingsneeded a lot of work,Just awful sound and editing to what could have been great music,0
1.0,Big disappointment to being able to give my daughter her birthday ...,I'm sure it was great- if the CD would have actually been in the case. Big disappointment not being able to give my daughter her birthday gift.,0
5.0,Special,"Great CD.<br />really does justice to the music with these extended versions.<br />if you like the gang, you will love this.",1
1.0,Some Disappointment,I ordered and listened to this CD after having heard and seen Mike in person; perhaps that is why I was disappointed in the quality of music and sound on the CD.,0
2.0,Not As Good As The Originals,"I had the first two volumes years ago (on cassette!) and could play them over and over and still laugh out loud.  When found 5 volumes of Animal Stories here I bought all 5!  The first two still make me laugh, but I found volumes 3 thru 5 to just be not as funny.",0
5.0,A MUST HAVE,"This Album is A Five Star Masterpiece! All of Mike's best work on one album. The songs are all great, the musicianship is great, the vocals are great. Heavy Metal Rocking Album from start to finish with bass lines that are up there with the world's best players. One of the best solo albums since Yngwie's first album.",1
5.0,Best Local Band from EUGENE OR!,Best follow up to their debut release “respect what could be a Problem” seen them play at a motorcycle shop off of River rd and the WOW Hall they have three great albums and if you can’t find the first three cds check out iTunes!!! Been a fan of them since they started!!!!! I hope they regroup and do one more for themselves and their longtime standing fans!! I miss rocking their shirts too,1
2.0,DVD does not play,"I bought this set for my husband.  He loved the double CD’s stating the quality was very good.  However, when he tried to play the DVD it would not play but instead gave us a message.  We tried other DVD’s we have and they all played fine.  I emailed the supplier twice and still not heard back from them.  Very disappointing to pay for something that you don’t get.",0
5.0,Carole king,Love it that i can find it with amazon. Reminds me of the past. Never thought I'd hear it again .,1
2.0,perfromance ok sound quality very bad,"The quality of the recording is horrible.  The sound of the calliope is only slightly louder than the hiss.  I don't understand how a modern recording could sound so bad.  Many recordings from the 40's  like Frank Sinatra sound much better. I only gave it 2 stars because the music is well played, it may be automatic however.",0
5.0,Love it,Songs are great and the lyrics are things you can relate to. The voice is so good and guitar and all the instruments rock. Feel good vinyl enjoy dancing around my living room to it,1
